date,mac,provider,access_point,signal_strength,"quality,unknown2",frequency,stations,device,station_count
12/6/2021 5:01:34 PM,00:A6:CA:66:AF:BF,"""Cisco Systems Inc.""","""eduroam""",-82,33,,"""Ch 112 [5.560 GHz]""","""4 Stations, 1Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:34 PM,00:A6:CA:66:AD:6F,"""Cisco Systems Inc.""","""eduroam""",-83,31,,"""Ch 104 [5.520 GHz]""","""12 Stations, 2Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","12
"
12/6/2021 5:01:34 PM,84:3D:C6:C7:F1:E0,"""Cisco Systems Inc.""","""eduroam""",-73,60,,"""Ch 6 [2.437 GHz]""","""0 Stations, 59Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:34 PM,84:3D:C6:B9:3D:70,"""Cisco Systems Inc.""","""eduroam""",-59,83,,"""Ch 6 [2.437 GHz]""","""0 Stations, 37Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:34 PM,00:A6:CA:66:AD:60,"""Cisco Systems Inc.""","""eduroam""",-69,70,,"""Ch 6 [2.437 GHz]""","""2 Stations, 28Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
12/6/2021 5:01:34 PM,00:A6:CA:66:AF:B0,"""Cisco Systems Inc.""","""eduroam""",-79,40,,"""Ch 1 [2.412 GHz]""","""0 Stations, 34Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:34 PM,00:3A:7D:27:B5:F0,"""Cisco Systems Inc.""","""eduroam""",-77,46,,"""Ch 1 [2.412 GHz]""","""0 Stations, 41Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:34 PM,84:3D:C6:C7:C2:00,"""Cisco Systems Inc.""","""eduroam""",-75,53,,"""Ch 1 [2.412 GHz]""","""4 Stations, 34Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:34 PM,00:3A:7D:34:E4:F0,"""Cisco Systems Inc.""","""eduroam""",-69,70,,"""Ch 1 [2.412 GHz]""","""1 Station, 49Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:34 PM,84:3D:C6:AD:AE:A0,"""Cisco Systems Inc.""","""eduroam""",-63,82,,"""Ch 1 [2.412 GHz]""","""2 Stations, 41Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
12/6/2021 5:01:34 PM,84:3D:C6:AD:80:CF,"""Cisco Systems Inc.""","""eduroam""",-83,31,,"""Ch 100 [5.500 GHz]""","""4 Stations, 12Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:34 PM,00:3A:7D:34:E4:FF,"""Cisco Systems Inc.""","""eduroam""",-86,24,,"""Ch 64 [5.320 GHz]""","""4 Stations, 3Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:34 PM,84:3D:C6:BD:41:1F,"""Cisco Systems Inc.""","""eduroam""",-57,84,,"""Ch 64 [5.320 GHz]""","""4 Stations, 3Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:34 PM,84:3D:C6:AD:AE:AF,"""Cisco Systems Inc.""","""eduroam""",-78,43,,"""Ch 52 [5.260 GHz]""","""10 Stations, 15Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","10
"
12/6/2021 5:01:34 PM,84:3D:C6:C7:F1:EF,"""Cisco Systems Inc.""","""eduroam""",-79,40,,"""Ch 52 [5.260 GHz]""","""1 Station, 8Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:34 PM,84:3D:C6:B9:3D:7F,"""Cisco Systems Inc.""","""eduroam""",-67,75,,"""Ch 40 [5.200 GHz]""","""4 Stations, 0Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:34 PM,00:A6:CA:61:F6:20,"""Cisco Systems Inc.""","""eduroam""",-77,46,,"""Ch 11 [2.462 GHz]""","""0 Stations, 23Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:34 PM,84:3D:C6:BD:59:20,"""Cisco Systems Inc.""","""eduroam""",-70,67,,"""Ch 11 [2.462 GHz]""","""1 Station, 25Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:34 PM,00:A6:CA:44:70:70,"""Cisco Systems Inc.""","""eduroam""",-84,29,,"""Ch 11 [2.462 GHz]""","""1 Station, 27Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:34 PM,00:3A:7D:34:EB:70,"""Cisco Systems Inc.""","""eduroam""",-75,53,,"""Ch 11 [2.462 GHz]""","""0 Stations, 32Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:35 PM,84:3D:C6:C7:EF:50,"""Cisco Systems Inc.""","""eduroam""",-85,26,,"""Ch 11 [2.462 GHz]""","""1 Station, 43Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:35 PM,00:A6:CA:61:F6:00,"""Cisco Systems Inc.""","""eduroam""",-83,31,,"""Ch 6 [2.437 GHz]""","""0 Stations, 27Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:35 PM,00:3A:7D:34:EA:30,"""Cisco Systems Inc.""","""eduroam""",-83,31,,"""Ch 6 [2.437 GHz]""","""0 Stations, 39Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:35 PM,00:3A:7D:34:EB:7F,"""Cisco Systems Inc.""","""eduroam""",-86,24,,"""Ch 100 [5.500 GHz]""","""0 Stations, 23Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:35 PM,84:3D:C6:C7:BB:70,"""Cisco Systems Inc.""","""eduroam""",-80,38,,"""Ch 11 [2.462 GHz]""","""0 Stations, 45Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:35 PM,84:3D:C6:BD:41:10,"""Cisco Systems Inc.""","""eduroam""",-48,89,,"""Ch 11 [2.462 GHz]""","""3 Stations, 23Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","3
"
12/6/2021 5:01:35 PM,00:3A:7D:12:43:D0,"""Cisco Systems Inc.""","""eduroam""",-80,38,,"""Ch 11 [2.462 GHz]""","""1 Station, 36Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:35 PM,00:A6:CA:55:D9:20,"""Cisco Systems Inc.""","""eduroam""",-81,35,,"""Ch 11 [2.462 GHz]""","""0 Stations, 27Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:35 PM,84:3D:C6:AD:B3:DF,"""Cisco Systems Inc.""","""eduroam""",-80,38,,"""Ch 60 [5.300 GHz]""","""3 Stations, 0Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","3
"
12/6/2021 5:01:35 PM,84:3D:C6:AD:B3:D0,"""Cisco Systems Inc.""","""eduroam""",-74,57,,"""Ch 11 [2.462 GHz]""","""0 Stations, 32Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:35 PM,00:A6:CA:61:F5:D0,"""Cisco Systems Inc.""","""eduroam""",-81,35,,"""Ch 6 [2.437 GHz]""","""4 Stations, 29Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:35 PM,84:3D:C6:AD:80:C0,"""Cisco Systems Inc.""","""eduroam""",-70,67,,"""Ch 6 [2.437 GHz]""","""1 Station, 39Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:36 PM,84:3D:C6:B4:DF:30,"""Cisco Systems Inc.""","""eduroam""",-76,50,,"""Ch 1 [2.412 GHz]""","""2 Stations, 31Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
12/6/2021 5:01:36 PM,84:3D:C6:C7:C3:E0,"""Cisco Systems Inc.""","""eduroam""",-79,40,,"""Ch 1 [2.412 GHz]""","""0 Stations, 23Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:36 PM,00:3A:7D:21:43:70,"""Cisco Systems Inc.""","""eduroam""",-76,50,,"""Ch 6 [2.437 GHz]""","""1 Station, 72Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:36 PM,00:A6:CA:66:AC:D0,"""Cisco Systems Inc.""","""eduroam""",-74,57,,"""Ch 1 [2.412 GHz]""","""1 Station, 34Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:36 PM,84:3D:C6:BD:59:2F,"""Cisco Systems Inc.""","""eduroam""",-82,33,,"""Ch 140 [5.700 GHz]""","""4 Stations, 0Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:36 PM,00:A6:CA:66:AF:BF,"""Cisco Systems Inc.""","""eduroam""",-85,26,,"""Ch 112 [5.560 GHz]""","""4 Stations, 1Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:36 PM,00:A6:CA:66:AD:6F,"""Cisco Systems Inc.""","""eduroam""",-86,24,,"""Ch 104 [5.520 GHz]""","""12 Stations, 6Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","12
"
12/6/2021 5:01:36 PM,84:3D:C6:C7:F1:E0,"""Cisco Systems Inc.""","""eduroam""",-73,60,,"""Ch 6 [2.437 GHz]""","""0 Stations, 59Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:36 PM,84:3D:C6:B9:3D:70,"""Cisco Systems Inc.""","""eduroam""",-59,83,,"""Ch 6 [2.437 GHz]""","""0 Stations, 37Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:36 PM,00:A6:CA:66:AD:60,"""Cisco Systems Inc.""","""eduroam""",-69,70,,"""Ch 6 [2.437 GHz]""","""2 Stations, 28Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
12/6/2021 5:01:36 PM,00:A6:CA:66:AF:B0,"""Cisco Systems Inc.""","""eduroam""",-79,40,,"""Ch 1 [2.412 GHz]""","""0 Stations, 34Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:36 PM,00:3A:7D:27:B5:F0,"""Cisco Systems Inc.""","""eduroam""",-77,46,,"""Ch 1 [2.412 GHz]""","""0 Stations, 41Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:36 PM,84:3D:C6:C7:C2:00,"""Cisco Systems Inc.""","""eduroam""",-75,53,,"""Ch 1 [2.412 GHz]""","""4 Stations, 34Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:36 PM,00:3A:7D:34:E4:F0,"""Cisco Systems Inc.""","""eduroam""",-69,70,,"""Ch 1 [2.412 GHz]""","""1 Station, 49Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:36 PM,84:3D:C6:AD:AE:A0,"""Cisco Systems Inc.""","""eduroam""",-63,82,,"""Ch 1 [2.412 GHz]""","""2 Stations, 46Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
12/6/2021 5:01:36 PM,84:3D:C6:AD:80:CF,"""Cisco Systems Inc.""","""eduroam""",-82,33,,"""Ch 100 [5.500 GHz]""","""4 Stations, 14Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:36 PM,00:3A:7D:34:E4:FF,"""Cisco Systems Inc.""","""eduroam""",-86,24,,"""Ch 64 [5.320 GHz]""","""4 Stations, 3Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:36 PM,84:3D:C6:BD:41:1F,"""Cisco Systems Inc.""","""eduroam""",-57,84,,"""Ch 64 [5.320 GHz]""","""4 Stations, 3Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:36 PM,84:3D:C6:AD:AE:AF,"""Cisco Systems Inc.""","""eduroam""",-78,43,,"""Ch 52 [5.260 GHz]""","""10 Stations, 15Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","10
"
12/6/2021 5:01:36 PM,84:3D:C6:C7:F1:EF,"""Cisco Systems Inc.""","""eduroam""",-79,40,,"""Ch 52 [5.260 GHz]""","""1 Station, 8Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:36 PM,84:3D:C6:B9:3D:7F,"""Cisco Systems Inc.""","""eduroam""",-67,75,,"""Ch 40 [5.200 GHz]""","""4 Stations, 0Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:36 PM,00:A6:CA:61:F6:20,"""Cisco Systems Inc.""","""eduroam""",-77,46,,"""Ch 11 [2.462 GHz]""","""0 Stations, 23Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:36 PM,84:3D:C6:BD:59:20,"""Cisco Systems Inc.""","""eduroam""",-70,67,,"""Ch 11 [2.462 GHz]""","""1 Station, 25Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:36 PM,00:A6:CA:44:70:70,"""Cisco Systems Inc.""","""eduroam""",-84,29,,"""Ch 11 [2.462 GHz]""","""1 Station, 27Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:36 PM,00:3A:7D:34:EB:70,"""Cisco Systems Inc.""","""eduroam""",-75,53,,"""Ch 11 [2.462 GHz]""","""0 Stations, 32Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:37 PM,84:3D:C6:C7:EF:50,"""Cisco Systems Inc.""","""eduroam""",-85,26,,"""Ch 11 [2.462 GHz]""","""1 Station, 43Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:37 PM,00:A6:CA:61:F6:00,"""Cisco Systems Inc.""","""eduroam""",-83,31,,"""Ch 6 [2.437 GHz]""","""0 Stations, 27Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:37 PM,00:3A:7D:34:EA:30,"""Cisco Systems Inc.""","""eduroam""",-83,31,,"""Ch 6 [2.437 GHz]""","""0 Stations, 39Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:37 PM,00:3A:7D:34:EB:7F,"""Cisco Systems Inc.""","""eduroam""",-86,24,,"""Ch 100 [5.500 GHz]""","""0 Stations, 23Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:37 PM,84:3D:C6:C7:BB:70,"""Cisco Systems Inc.""","""eduroam""",-80,38,,"""Ch 11 [2.462 GHz]""","""0 Stations, 45Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:37 PM,84:3D:C6:BD:41:10,"""Cisco Systems Inc.""","""eduroam""",-48,89,,"""Ch 11 [2.462 GHz]""","""3 Stations, 23Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","3
"
12/6/2021 5:01:37 PM,00:3A:7D:12:43:D0,"""Cisco Systems Inc.""","""eduroam""",-80,38,,"""Ch 11 [2.462 GHz]""","""1 Station, 36Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:37 PM,00:A6:CA:55:D9:20,"""Cisco Systems Inc.""","""eduroam""",-81,35,,"""Ch 11 [2.462 GHz]""","""0 Stations, 27Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:37 PM,84:3D:C6:AD:B3:DF,"""Cisco Systems Inc.""","""eduroam""",-80,38,,"""Ch 60 [5.300 GHz]""","""3 Stations, 0Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","3
"
12/6/2021 5:01:37 PM,84:3D:C6:AD:B3:D0,"""Cisco Systems Inc.""","""eduroam""",-74,57,,"""Ch 11 [2.462 GHz]""","""0 Stations, 32Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:37 PM,00:A6:CA:61:F5:D0,"""Cisco Systems Inc.""","""eduroam""",-81,35,,"""Ch 6 [2.437 GHz]""","""4 Stations, 29Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:37 PM,84:3D:C6:AD:80:C0,"""Cisco Systems Inc.""","""eduroam""",-69,70,,"""Ch 6 [2.437 GHz]""","""1 Station, 42Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:37 PM,84:3D:C6:B4:DF:30,"""Cisco Systems Inc.""","""eduroam""",-76,50,,"""Ch 1 [2.412 GHz]""","""2 Stations, 31Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
12/6/2021 5:01:37 PM,84:3D:C6:C7:C3:E0,"""Cisco Systems Inc.""","""eduroam""",-79,40,,"""Ch 1 [2.412 GHz]""","""0 Stations, 23Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:37 PM,00:3A:7D:21:43:70,"""Cisco Systems Inc.""","""eduroam""",-76,50,,"""Ch 6 [2.437 GHz]""","""1 Station, 72Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:38 PM,00:A6:CA:66:AC:D0,"""Cisco Systems Inc.""","""eduroam""",-76,50,,"""Ch 1 [2.412 GHz]""","""1 Station, 31Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:38 PM,84:3D:C6:BD:59:2F,"""Cisco Systems Inc.""","""eduroam""",-82,33,,"""Ch 140 [5.700 GHz]""","""4 Stations, 0Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:38 PM,00:A6:CA:66:AF:BF,"""Cisco Systems Inc.""","""eduroam""",-85,26,,"""Ch 112 [5.560 GHz]""","""4 Stations, 1Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:38 PM,00:A6:CA:66:AD:6F,"""Cisco Systems Inc.""","""eduroam""",-86,24,,"""Ch 104 [5.520 GHz]""","""12 Stations, 6Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","12
"
12/6/2021 5:01:38 PM,84:3D:C6:C7:F1:E0,"""Cisco Systems Inc.""","""eduroam""",-73,60,,"""Ch 6 [2.437 GHz]""","""0 Stations, 59Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:38 PM,84:3D:C6:B9:3D:70,"""Cisco Systems Inc.""","""eduroam""",-59,83,,"""Ch 6 [2.437 GHz]""","""0 Stations, 37Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:38 PM,00:A6:CA:66:AD:60,"""Cisco Systems Inc.""","""eduroam""",-72,62,,"""Ch 6 [2.437 GHz]""","""2 Stations, 27Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
12/6/2021 5:01:38 PM,00:A6:CA:66:AF:B0,"""Cisco Systems Inc.""","""eduroam""",-79,40,,"""Ch 1 [2.412 GHz]""","""0 Stations, 34Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:38 PM,00:3A:7D:27:B5:F0,"""Cisco Systems Inc.""","""eduroam""",-77,46,,"""Ch 1 [2.412 GHz]""","""0 Stations, 41Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:38 PM,84:3D:C6:C7:C2:00,"""Cisco Systems Inc.""","""eduroam""",-76,50,,"""Ch 1 [2.412 GHz]""","""4 Stations, 37Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:38 PM,00:3A:7D:34:E4:F0,"""Cisco Systems Inc.""","""eduroam""",-67,75,,"""Ch 1 [2.412 GHz]""","""1 Station, 50Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:38 PM,84:3D:C6:AD:AE:A0,"""Cisco Systems Inc.""","""eduroam""",-62,82,,"""Ch 1 [2.412 GHz]""","""2 Stations, 46Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
12/6/2021 5:01:38 PM,84:3D:C6:AD:80:CF,"""Cisco Systems Inc.""","""eduroam""",-82,33,,"""Ch 100 [5.500 GHz]""","""4 Stations, 14Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:38 PM,00:3A:7D:34:E4:FF,"""Cisco Systems Inc.""","""eduroam""",-86,24,,"""Ch 64 [5.320 GHz]""","""4 Stations, 3Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:38 PM,84:3D:C6:BD:41:1F,"""Cisco Systems Inc.""","""eduroam""",-57,84,,"""Ch 64 [5.320 GHz]""","""4 Stations, 3Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:38 PM,84:3D:C6:AD:AE:AF,"""Cisco Systems Inc.""","""eduroam""",-78,43,,"""Ch 52 [5.260 GHz]""","""10 Stations, 15Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","10
"
12/6/2021 5:01:38 PM,84:3D:C6:C7:F1:EF,"""Cisco Systems Inc.""","""eduroam""",-79,40,,"""Ch 52 [5.260 GHz]""","""1 Station, 8Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:38 PM,84:3D:C6:B9:3D:7F,"""Cisco Systems Inc.""","""eduroam""",-67,75,,"""Ch 40 [5.200 GHz]""","""4 Stations, 0Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
12/6/2021 5:01:38 PM,00:A6:CA:61:F6:20,"""Cisco Systems Inc.""","""eduroam""",-77,46,,"""Ch 11 [2.462 GHz]""","""0 Stations, 23Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:38 PM,84:3D:C6:BD:59:20,"""Cisco Systems Inc.""","""eduroam""",-70,67,,"""Ch 11 [2.462 GHz]""","""1 Station, 25Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:38 PM,00:A6:CA:44:70:70,"""Cisco Systems Inc.""","""eduroam""",-84,29,,"""Ch 11 [2.462 GHz]""","""1 Station, 27Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:38 PM,00:3A:7D:34:EB:70,"""Cisco Systems Inc.""","""eduroam""",-75,53,,"""Ch 11 [2.462 GHz]""","""0 Stations, 32Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:39 PM,84:3D:C6:C7:EF:50,"""Cisco Systems Inc.""","""eduroam""",-85,26,,"""Ch 11 [2.462 GHz]""","""1 Station, 43Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
12/6/2021 5:01:39 PM,00:A6:CA:61:F6:00,"""Cisco Systems Inc.""","""eduroam""",-83,31,,"""Ch 6 [2.437 GHz]""","""0 Stations, 27Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:39 PM,00:3A:7D:34:EA:30,"""Cisco Systems Inc.""","""eduroam""",-83,31,,"""Ch 6 [2.437 GHz]""","""0 Stations, 39Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:39 PM,00:3A:7D:34:EB:7F,"""Cisco Systems Inc.""","""eduroam""",-86,24,,"""Ch 100 [5.500 GHz]""","""0 Stations, 23Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:39 PM,84:3D:C6:C7:BB:70,"""Cisco Systems Inc.""","""eduroam""",-81,35,,"""Ch 11 [2.462 GHz]""","""0 Stations, 44Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
12/6/2021 5:01:39 PM,84:3D:C6:BD:41:10,"""Cisco Systems Inc.""","""eduroam""",-49,88,,"""Ch 11 [2.462 GHz]""","""2 Stations, 20Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
